venue1,venue2,distance
3237.0,3660.0,0.2235972131443134
3237.0,2453.0,1.6464469575137297
3237.0,4866.0,1.4406214591682054
3237.0,472.0,0.7910952909809791
3237.0,29856.0,0.937304915978322
3237.0,8480.0,0.9651110205618291
3238.0,478.0,1.9092918558066654
3238.0,101.0,2.1865752739560436
3238.0,20270.0,2.1979231151356284
3238.0,6388.0,2.012372067208652
3239.0,18316.0,2.4550424509777407
3239.0,36830.0,2.143108817410929
3239.0,17207.0,0.5233219514638784
3239.0,18345.0,1.5015546131923174
3239.0,3302.0,0.9639553022554853
3239.0,37832.0,0.46575287680208555
3239.0,21543.0,0.10499457574257365
3239.0,31194.0,1.0111465446490748
3239.0,29890.0,1.0430698571591133
3240.0,16521.0,2.481767607725283
3240.0,18116.0,1.8702585755465737
3240.0,1667.0,1.2408819558831046
3240.0,2891.0,0.9599895840778733
3240.0,36881.0,1.234979603472509
3240.0,6147.0,0.4114211280019873
3241.0,9276.0,2.3347810247452494
3241.0,3610.0,1.055248879336767
3241.0,5945.0,2.2510913597003737
3241.0,23520.0,2.3449949944574264
3242.0,14247.0,0.4159461038374563
3242.0,5985.0,2.0886937147076274
3243.0,12166.0,2.119170394515742
3243.0,31077.0,1.105818361599924
3243.0,7794.0,0.470028891702464
3243.0,30431.0,0.9080303902869448
3243.0,13317.0,0.8575143337807943
3243.0,8975.0,2.1566544305643993
3243.0,7292.0,2.4300320537788354
3244.0,4706.0,2.4138321886610044
3244.0,15954.0,2.129622542603261
3244.0,8569.0,2.078232913189229
3244.0,31298.0,2.231328995727764
3244.0,6519.0,1.4010925828278475
3245.0,9578.0,2.3086891533094045
3245.0,18691.0,2.003545291721893
3245.0,8553.0,1.8495337665780027
3245.0,1896.0,1.70345178848307
3246.0,30841.0,2.039078685222914
3246.0,599.0,1.2370752426934088
3246.0,29663.0,2.47255499167991
3246.0,2148.0,2.2586845099020927
3247.0,5338.0,0.40531365545059983
3248.0,7531.0,2.297121117553726
3248.0,3931.0,1.1040257611799158
3248.0,6951.0,1.6915364393078356
3248.0,5880.0,1.9621533492713377
3248.0,20289.0,1.74419550278632
3248.0,4418.0,2.204367583188544
3248.0,32545.0,1.4302278098641767
3248.0,7087.0,1.233607523409556
3248.0,33200.0,2.1384007271769656
3248.0,17359.0,1.919144095613114
3248.0,23800.0,1.22188644597494
3249.0,5747.0,2.1301818864523763
3251.0,7486.0,2.3376626124349267
3251.0,14168.0,2.2970904112655726
3251.0,920.0,2.2087479987519574
3251.0,702.0,1.0923710276179885
3251.0,2427.0,0.48650493586771687
3251.0,7774.0,0.5627510594983892
3252.0,7329.0,2.1704010572876875
3252.0,19226.0,0.9121520074004167
3253.0,2887.0,1.272294834786159
3253.0,4841.0,1.7894326278805588
3253.0,14166.0,1.3317109276360386
3253.0,4659.0,1.0936546325683594
3254.0,25166.0,1.5831922791938702
3254.0,26556.0,1.763334042969974
3254.0,7614.0,1.7962296454981375
3254.0,36207.0,2.166701870583812
3254.0,1173.0,1.6682503225157512
3254.0,3215.0,0.5118103537647042
3254.0,28039.0,1.8085260103856147
3255.0,26498.0,2.4464494771323113
3255.0,29581.0,2.318120442416853
3255.0,23643.0,0.9533602642802868
3255.0,20052.0,2.1855981071154327
3256.0,2268.0,1.6337824216190704
3256.0,2070.0,1.6456501443966316
3256.0,7908.0,1.116988978199186
3256.0,30541.0,2.490192457611331
3257.0,3284.0,2.0637536086575357
3257.0,6603.0,0.7540401455995985
3257.0,11688.0,1.8458257694895885
3257.0,29168.0,1.7793922698225944
3257.0,25330.0,2.122632418737422
3257.0,7035.0,1.9044068473852989
3257.0,426.0,0.6731175241509489
3257.0,10310.0,1.0742295561329034
3257.0,29234.0,1.3050715693371222
3258.0,21778.0,0.7784621634816317
3258.0,25089.0,1.5864025965569843
3258.0,6759.0,1.9244175251306004
3258.0,4814.0,1.1474169229467073
3258.0,20475.0,2.2283502922924017
3258.0,11546.0,1.200945861898248
3258.0,27140.0,1.7060142783770957
3258.0,14851.0,0.8949382824736847
3259.0,5443.0,1.9646736942771879
3259.0,4705.0,0.7124641011620184
3259.0,26301.0,1.317326744006303
3259.0,17044.0,1.609177904167981
3259.0,4754.0,1.4798447386884166
3260.0,23258.0,1.813104007646253
3260.0,26694.0,0.8459678524505065
3260.0,2445.0,1.6472918486245727
3260.0,12086.0,0.752424324066716
3260.0,3371.0,1.2320544210736664
3260.0,4097.0,1.639613289942013
3260.0,15099.0,2.4365660315491486
3260.0,9209.0,2.191059937416837
3261.0,1188.0,1.9095098814594273
3261.0,1569.0,0.8028451007198227
3261.0,25658.0,1.8498447477426774
3261.0,13738.0,1.01854420840169
3262.0,10333.0,2.3423277545453773
3262.0,37259.0,1.608721018125376
3262.0,326.0,1.9185363707866114
3262.0,12782.0,1.6602240210027734
3262.0,243.0,1.3818604864297397
3262.0,1456.0,1.5020704992393867
3262.0,32656.0,1.8518601443289915
3262.0,245.0,0.9858513881373163
3262.0,303.0,1.8423209193669416
3262.0,26451.0,1.0671389529160245
3263.0,1485.0,1.895917659891505
3263.0,120.0,1.931962398252052
3263.0,3696.0,2.2720143503892967
3263.0,32968.0,1.9026702819142145
3263.0,31904.0,2.394554392063056
3263.0,14044.0,0.9006228638488394
3264.0,5640.0,2.40744655322658
3264.0,7871.0,2.415728757646367
3264.0,4303.0,1.6192579597293144
3264.0,33168.0,0.33887318316565884
3264.0,7899.0,1.9924644554008606
3265.0,29739.0,1.7556683521115635
3265.0,29681.0,1.292784289418637
3265.0,31966.0,1.7233332440833837
3265.0,20755.0,2.286523777117263
3265.0,31113.0,1.1419612250990705
3265.0,13680.0,1.9630448400640783
3266.0,5382.0,1.3293730370353114
3266.0,18035.0,2.4187017743628005
3267.0,5183.0,1.5061566514501703
3267.0,21979.0,1.6129261863146438
3267.0,34676.0,2.3833938876662457
3267.0,719.0,2.3379853471476117
3267.0,36809.0,1.521233103508959
3268.0,6879.0,1.25484703318887
3268.0,5099.0,0.6900625446046209
3268.0,28283.0,2.074561098434662
3268.0,23645.0,1.0417003641742422
3269.0,10252.0,2.207305398381184
3269.0,32806.0,2.4889191763632215
3271.0,4398.0,1.1052494176719407
3271.0,27315.0,2.372002445081857
3271.0,615.0,1.7357539798884682
3271.0,35428.0,0.9628043044361173
3271.0,8912.0,1.085345727952208
3271.0,6476.0,1.4490114027013345
3271.0,27444.0,2.452238120318002
3271.0,12565.0,1.6790830842165712
3271.0,8287.0,0.95501692486055
3271.0,27453.0,2.3282049639337234
3271.0,16366.0,0.6457443407675011
3272.0,17142.0,1.5553151050603355
3272.0,33669.0,1.7401432327717872
3272.0,32401.0,1.984281312255488
3272.0,5394.0,0.9774100904481023
3272.0,30166.0,2.389255517747783
3272.0,4209.0,1.574058612247354
3272.0,23612.0,2.0838253298138714
3272.0,25732.0,2.118259833877951
3272.0,5595.0,1.993567585495621
3273.0,26508.0,1.6619219812977373
3273.0,22380.0,1.6476531876875022
3274.0,7807.0,2.038132655952648
3274.0,3697.0,1.6467642265900935
3274.0,3581.0,1.7369171323501778
3274.0,24313.0,0.7972063121162155
3274.0,4187.0,2.2978215146599523
3275.0,6316.0,2.4614942590899793
3275.0,16634.0,1.7195755946384268
3276.0,5837.0,1.7099993060090537
3276.0,4531.0,2.132984634608991
3276.0,35718.0,1.9765869963910776
3276.0,30702.0,2.2935577081191356
3276.0,22189.0,1.424355138738541
3278.0,17308.0,1.8723064159711267
3278.0,29294.0,2.3759383617345358
3278.0,6515.0,1.0498999499383752
3278.0,9525.0,0.5457370521815686
3278.0,9216.0,0.7599772447452726
3278.0,1230.0,1.724873477973422
3279.0,5136.0,0.9460227767256001
3279.0,1499.0,0.852049500742893
3279.0,9178.0,1.51779091611337
3279.0,20386.0,2.1560331651478015
3279.0,11499.0,1.7594718378391079
3279.0,3093.0,1.4558201866724834
3280.0,1110.0,1.8334818118946454
3280.0,34079.0,1.1841414528122416
3280.0,12443.0,0.8511274494695787
3280.0,25865.0,0.22970967170968204
3280.0,3035.0,0.5040745506987071
3280.0,25263.0,0.4182224321065239
3280.0,479.0,1.1120490144070274
3280.0,2564.0,2.2000715191671008
3280.0,38021.0,0.17676421253523736
3280.0,2716.0,1.6455448664748131
3280.0,4484.0,2.0967591040541618
3281.0,13645.0,1.2144220774338745
3282.0,29383.0,2.0826383297662363
3282.0,15202.0,2.2683671759825863
3283.0,4130.0,0.8680132685189346
3283.0,225.0,0.7102664861398291
3283.0,43.0,0.9794562435812955
3283.0,1625.0,1.555293913337853
3283.0,214.0,2.434770116728211
3283.0,4921.0,1.1317183074179997
3284.0,6603.0,2.0052403365030615
3284.0,11688.0,0.89528524916323
3284.0,29168.0,2.208290926101403
3284.0,25330.0,1.6263358613669752
3284.0,7035.0,0.5386799472552188
3284.0,3257.0,2.0637536086575357
3284.0,426.0,1.423770418152661
3284.0,10310.0,1.6267241410456756
3284.0,29234.0,0.8158400233071299
3285.0,5013.0,1.773630045279651
3285.0,2000.0,1.7114126665159077
3285.0,25901.0,2.231964805361491
3285.0,12636.0,2.4761843358701268
3285.0,293.0,1.3707049288221853
3285.0,3740.0,0.7487042614493683
3285.0,6100.0,2.2105757243490904
3285.0,2805.0,0.7483909162774254
3285.0,2907.0,2.487823399321541
3285.0,2463.0,2.325955119503905
3286.0,13951.0,2.234103069478635
3287.0,21988.0,2.0132708878111094
3290.0,8594.0,2.0778368833971568
3290.0,3121.0,2.185847242462985
3290.0,28252.0,0.8568948620681771
3290.0,8383.0,1.4181892741919209
3290.0,4501.0,1.6184300654675297
3291.0,1537.0,1.1138322931220703
3291.0,33988.0,2.3181006843504846
3292.0,14396.0,2.095749141213077
3292.0,3014.0,1.786441005588839
3292.0,8207.0,2.4089287042159655
3292.0,2454.0,1.587649965210748
3293.0,19610.0,2.0871785070356257
3293.0,2582.0,1.6881444380347164
3293.0,35238.0,1.6276150490121821
3294.0,30981.0,2.2054482574346386
3294.0,2557.0,1.9724187969563562
3294.0,2006.0,1.4116761682848633
3294.0,12604.0,1.7835386637239121
3294.0,11235.0,0.8467185502691169
3295.0,25674.0,2.3193834289089716
3295.0,32594.0,2.1302743036421843
3296.0,834.0,1.164176226588702
3296.0,7260.0,1.5437403590921581
3296.0,624.0,0.6683247685603746
3296.0,34962.0,1.9955582831144376
3296.0,22505.0,1.3528443972133894
3296.0,5470.0,2.445129249171174
3297.0,28647.0,2.356103988418859
3297.0,15160.0,1.2147410342625908
3297.0,32623.0,1.3318157249582177
3297.0,8999.0,1.540168957804546
3297.0,21309.0,1.3714903905135747
3299.0,11682.0,1.1781041128962069
3300.0,16912.0,1.2829196694010743
3300.0,5246.0,2.006956012252368
3300.0,1686.0,1.1919857685445734
3300.0,14987.0,1.5770239844848843
3300.0,33651.0,2.0105502987212933
3300.0,5062.0,0.040293741858448785
3301.0,30084.0,2.2225589726056065
3302.0,36830.0,2.4825143184158263
3302.0,17207.0,1.4061106698083818
3302.0,18345.0,1.9030044448761603
3302.0,3239.0,0.9639553022554853
3302.0,37832.0,0.5247542269099952
3302.0,21543.0,0.8720287792855004
3302.0,31194.0,0.06928728608301594
3302.0,29890.0,1.196721688937386
3303.0,30172.0,1.9275130119551322
3303.0,6003.0,2.1145757125450233
3303.0,3419.0,2.1033865627447725
3303.0,14185.0,1.3551878057231395
3303.0,8229.0,1.6090789606324003
3303.0,8507.0,1.2353605802756311
3303.0,16057.0,1.0691675791276902
3305.0,4336.0,1.7206963663193255
3305.0,3602.0,1.987628254591676
3305.0,4008.0,2.046123728291915
3305.0,28232.0,0.9959262526837747
3305.0,3387.0,1.325855063313286
3306.0,33932.0,2.2595447251312457
3306.0,6182.0,2.4227684841980865
3306.0,13627.0,1.3469058170693726
3306.0,16219.0,2.422343204970716
3306.0,17771.0,1.5343380278564491
3306.0,11275.0,2.360416535957418
3306.0,27935.0,2.4065178381016024
3307.0,30154.0,2.355217746076383
3307.0,1317.0,2.155998610204379
3309.0,1527.0,1.2806595839034935
3309.0,6234.0,1.3949908431431888
3309.0,1205.0,1.6539153391507742
3309.0,2385.0,2.0337168174660807
3309.0,389.0,1.7286987647156318
3310.0,12994.0,1.7904073423207958
3310.0,1286.0,0.8276662931783555
3310.0,10468.0,0.4917654911314534
3311.0,32872.0,1.21358862414619
3311.0,3747.0,1.4695468439103743
3311.0,33850.0,0.4334255437240113
3312.0,6266.0,0.808461706437382
3312.0,2755.0,0.6551803626000292
3312.0,35344.0,0.7156420034900445
3312.0,28437.0,0.5697614615429881
3312.0,1571.0,0.8823686040786328
3313.0,4129.0,2.4790268192629608
3314.0,2694.0,1.2514655360036109
3314.0,36116.0,2.166729251089687
3314.0,19534.0,0.2942286532879941
3314.0,26442.0,0.3385182413510049
3314.0,7136.0,2.46699510627899
3314.0,28647.0,1.0371993392794068
3314.0,10842.0,0.9139571939108376
3314.0,3572.0,1.5012667867729077
3314.0,12146.0,0.11179979889405445
3314.0,5546.0,0.6809887690003149
3314.0,15160.0,1.879796329567924
3314.0,32623.0,1.821721499272234
3315.0,31039.0,2.325989524023967
3315.0,29776.0,1.634520175703752
3315.0,13442.0,0.3043517032503258
3316.0,21647.0,1.8651918025210634
3316.0,4882.0,1.5689546048055174
3316.0,28357.0,1.9084025507768554
3318.0,6333.0,2.16480197672895
3318.0,7098.0,2.3602361831427143
3318.0,2948.0,0.49718833391608913
3318.0,36813.0,0.21964268361403336
3318.0,15172.0,1.4723444476525884
3318.0,3476.0,0.5147079490824708
3318.0,5883.0,0.36506485393618865
3318.0,31975.0,0.5735938580737926
3318.0,3043.0,2.0228506264721453
3318.0,4750.0,0.4571754514032256
3319.0,23655.0,0.400981417161012
3319.0,32324.0,1.7964234226288953
3319.0,37365.0,0.5454389021732632
3319.0,1181.0,1.7719906697453949
3320.0,2478.0,1.5794074910468279
3320.0,5879.0,1.3077937866131086
3320.0,33842.0,1.305943650571797
3321.0,18555.0,1.3700003232210012
3321.0,27771.0,1.9313751919846858
3321.0,4017.0,1.9702609379234324
3322.0,15453.0,1.9062265813826964
3322.0,10884.0,1.8446998087843367
3322.0,2963.0,1.6354445071048942
3322.0,4117.0,1.7214879965849934
3322.0,1509.0,1.9019864556590285
3322.0,23344.0,1.762280587764355
3323.0,6437.0,0.9715295917648136
3323.0,2247.0,0.45944951377839927
3323.0,935.0,1.9155026010768392
3323.0,38080.0,2.0397101758090024
3323.0,29019.0,1.0378108571407283
3323.0,12649.0,1.5993540195884839
3325.0,29033.0,0.9546526930356505
3325.0,5994.0,1.0405632862647274
3325.0,7851.0,0.1845910497394277
3325.0,26894.0,1.3474654013911456
3325.0,34412.0,1.855616887699952
3325.0,4717.0,0.32009116264209597
3325.0,11728.0,0.9292360979473172
3325.0,21986.0,2.3925201520606514
3325.0,29384.0,1.046880458378631
3325.0,26010.0,2.269059889148649
3325.0,23350.0,1.6447458255694012
3325.0,8295.0,1.9634407990187253
3325.0,8558.0,2.098152957880531
3325.0,21406.0,1.8180947595601162
3326.0,25850.0,1.0488931942779824
3326.0,2975.0,1.6989452584245586
3326.0,3135.0,0.9506589551141986
3326.0,18755.0,1.5613884005293432
3326.0,28476.0,1.7796135439512815
3326.0,3232.0,0.9665145163013845
3327.0,35984.0,1.0041431741925644
3327.0,34954.0,2.130143777839236
3327.0,37620.0,1.3092443908332625
3327.0,33981.0,0.5630173326370799
3327.0,982.0,1.5608120627542064
3327.0,2850.0,1.7908864483961593
3327.0,4917.0,1.1960007574998763
3329.0,24890.0,1.9106239920936872
3329.0,26102.0,0.757883027649148
3329.0,37569.0,0.5480560498008291
3330.0,14716.0,2.377455865769384
3330.0,20702.0,0.5556351671669455
3330.0,6355.0,1.5824646896629977
3332.0,5814.0,1.5166915549671292
3332.0,1403.0,1.3704893129839808
3332.0,3356.0,0.3835849953562521
3332.0,48.0,1.1165976713758716
3332.0,778.0,0.49840606229146
3332.0,35029.0,2.172123300644692
3332.0,23694.0,1.5260240735392547
3332.0,6614.0,2.1471065961979927
3332.0,11783.0,0.6443281659977578
3332.0,37981.0,1.3224066239007648
3332.0,26310.0,2.18243854238129
3333.0,28140.0,2.1723922495720274
3334.0,21616.0,1.8003468969411747
3334.0,26666.0,2.0948096018162765
3334.0,8130.0,1.3891585515909801
3334.0,36418.0,1.8067187525391624
3334.0,9348.0,0.8189644160667774
3334.0,587.0,1.5106795044303718
3334.0,1968.0,1.7602602602264383
3334.0,3929.0,1.9119155318731564
3334.0,5618.0,1.7887341156585277
3334.0,13287.0,2.127064432770739
3334.0,6305.0,0.7546968226630096
3334.0,19007.0,0.655599632540666
3334.0,7514.0,0.8410621892068625
3334.0,23176.0,2.3900847045364126
3334.0,4012.0,0.6960799425350742
3335.0,30146.0,2.1708234434323455
3335.0,19218.0,2.1875039655739132
3335.0,13837.0,1.6864346712037983
3335.0,7453.0,1.544994979807155
3335.0,36716.0,1.5738224170376651
3335.0,32361.0,1.9824766283989685
3335.0,35519.0,1.0325026421651218
3335.0,35398.0,1.3387912946203473
3335.0,17508.0,1.9552261028714193
3336.0,19199.0,0.8158105840417365
3336.0,9255.0,1.3384171597333197
3336.0,1881.0,1.4035665218668616
3336.0,2550.0,0.7453173947365275
3336.0,23712.0,0.6923245757813109
3336.0,5006.0,2.489299214788204
3337.0,14447.0,1.6271941683107338
3338.0,1104.0,2.138882245304514
3338.0,3413.0,1.6796011528001757
3338.0,727.0,1.5212661003749763
3338.0,13979.0,2.3945977919619845
3338.0,3953.0,2.070213040234428
3338.0,4150.0,1.227070168027064
3338.0,722.0,1.9269016267000856
3339.0,33375.0,1.7695685059238682
3339.0,9921.0,1.2333910204366496
3339.0,1737.0,2.448586955690291
3340.0,6399.0,1.5792546904341889
3341.0,27925.0,0.3635590565519153
3341.0,2365.0,2.061623350050874
3341.0,34742.0,1.4456471075138557
3341.0,2441.0,1.8626900862395899
3341.0,25329.0,1.8312600305110074
3342.0,34833.0,1.1651884643769443
3342.0,35078.0,2.499090479060329
3342.0,28625.0,2.048641892360649
3343.0,29172.0,2.382443002187735
3343.0,15961.0,0.9708995802722612
3343.0,8398.0,0.7656865828716725
3343.0,19564.0,1.331544375274903
3343.0,3217.0,1.3194414567283708
3343.0,23047.0,2.168770396692128
3343.0,12034.0,1.9270999056418499
3343.0,26809.0,2.199126767678442
3343.0,174.0,2.205974849444114
3343.0,705.0,2.311584501716736
3344.0,14251.0,1.267541942547512
3344.0,24157.0,0.6988869978531438
3344.0,1224.0,1.689376068961533
3345.0,2034.0,1.9355406063839589
3345.0,37433.0,0.8216311933785362
3346.0,26869.0,0.4834986058403914
3346.0,11837.0,0.9462810305413885
3346.0,3593.0,1.7575614964912278
3346.0,1481.0,1.5418726483681977
3346.0,1079.0,1.254983188479809
3346.0,30730.0,2.2353367989740476
3346.0,4727.0,2.105525831245563
3346.0,5563.0,1.1759715368010986
3347.0,301.0,2.2097132245543936
3347.0,1309.0,1.4339291844609974
3348.0,12018.0,0.6691485752026795
3348.0,7239.0,0.17239856325867098
3348.0,35990.0,1.6401609473142493
3348.0,22855.0,2.4143006226837
3348.0,6032.0,0.9869663663491552
3348.0,12162.0,0.9987374510448394
3348.0,8940.0,1.9951376320802907
3348.0,5949.0,0.1573042344377009
3349.0,24957.0,1.533436911372595
3349.0,7358.0,1.8106509121150718
3349.0,37106.0,1.3409843812181252
3349.0,11236.0,1.4146410587157
3350.0,22236.0,1.2202967285235613
3350.0,30348.0,2.0685234143601714
3351.0,32101.0,1.5453580086419347
3351.0,27220.0,0.8652089866471293
3351.0,6605.0,1.0930394049257108
3352.0,21307.0,1.3189522484073657
3352.0,1557.0,1.1277855325770059
3352.0,21638.0,1.886542571762542
3352.0,8983.0,1.205413779520571
3352.0,33490.0,1.3532126339149098
3352.0,11438.0,1.8833086599221016
3353.0,14562.0,1.8071878381752249
3353.0,3008.0,0.9095577143545621
3353.0,2659.0,1.7340274034002496
3353.0,547.0,1.8114288516242498
3353.0,15508.0,1.8918057798427688
3354.0,22643.0,1.8518853249333445
3354.0,21391.0,2.343182526154288
3354.0,33610.0,0.8573408453846904
3354.0,21579.0,1.7173638184612807
3354.0,36154.0,1.636861390648792
3354.0,26891.0,1.3604315807100666
3355.0,9091.0,0.8688871832877682
3355.0,5902.0,0.9655796463547427
3355.0,26133.0,0.6456190056626618
3355.0,158.0,2.068438978788785
3355.0,9164.0,1.7466734097296095
3356.0,36217.0,2.1693330099273287
3356.0,6922.0,2.3311680455184356
3356.0,5814.0,1.3806782332446967
3356.0,1403.0,1.0153158697022475
3356.0,48.0,0.945630807204071
3356.0,778.0,0.7893100783333801
3356.0,3332.0,0.3835849953562521
3356.0,35029.0,2.028885362962838
3356.0,23694.0,1.879196622594069
3356.0,11783.0,0.8650532993253186
3356.0,37981.0,1.419845369178098
3358.0,24883.0,2.2289567425216834
3358.0,23953.0,2.4814841004346664
3358.0,3979.0,1.9086584065278638
3358.0,24285.0,1.0509654439545224
3358.0,4451.0,1.2301084128517858
3358.0,2849.0,1.6780610688486985
3358.0,1675.0,1.3874128199739522
3358.0,9904.0,1.8097987993376898
3359.0,3954.0,1.7133202561102188
3359.0,7481.0,2.3138589041885926
3360.0,13726.0,2.3431542042030835
3360.0,32604.0,2.023779950148692
3361.0,8770.0,1.5836847879340632
3362.0,2582.0,2.3283187199206674
3363.0,22388.0,2.0102323616631805
3363.0,965.0,2.0763073522362627
3363.0,30248.0,1.6069374469706055
3364.0,3365.0,0.240415575128559
3364.0,6761.0,1.2818857305402118
3364.0,6725.0,2.3280114904223908
3364.0,10066.0,1.8389690369714822
3365.0,3364.0,0.240415575128559
3365.0,6761.0,1.0427441216002717
3365.0,6725.0,2.142252565034461
3365.0,10066.0,1.6272511821651436
3366.0,21459.0,2.040834742570919
3366.0,2618.0,0.8089321107602674
3366.0,15112.0,2.485854293928997
3366.0,13572.0,2.1831736133190054
3366.0,10695.0,2.3876379705603696
3366.0,7780.0,2.3127053232618118
3366.0,3220.0,1.758793901034882
3367.0,1779.0,1.7885826645025455
3367.0,33446.0,1.5635615385768722
3367.0,7680.0,1.9690100912470816
3367.0,2437.0,2.3152180440513903
3367.0,2750.0,2.038056716491109
3367.0,3756.0,1.3806036391148597
3367.0,2364.0,2.309390554035073
3367.0,7305.0,2.4153569303230236
3368.0,8773.0,1.5085340527869244
3368.0,26835.0,0.11122406533495934
3369.0,7714.0,2.4010364601431227
3369.0,23717.0,1.1026010877016281
3370.0,2701.0,1.549292808997777
3370.0,1457.0,1.3640299976245718
3370.0,32787.0,0.91127586198358
3370.0,2190.0,2.0381339581099613
3370.0,2294.0,2.4922521533398596
3370.0,2170.0,2.4336971554285043
3370.0,32599.0,1.7985324072033608
3371.0,26694.0,2.0694439627168117
3371.0,2445.0,2.4389175338574116
3371.0,3260.0,1.2320544210736664
3371.0,12086.0,1.6455456513813604
3371.0,4097.0,0.5476078821834298
3371.0,15099.0,1.6402903715741903
3371.0,9209.0,2.1647858725873985
3372.0,8729.0,1.8197021691274298
3372.0,2850.0,2.1870082716333705
3372.0,6066.0,1.2797824036899936
3372.0,13201.0,1.4914498960544522
3372.0,6577.0,1.2176295009242495
3372.0,26334.0,1.525652800482373
3372.0,17959.0,2.448073916892304
3372.0,6509.0,2.282952691780105
3373.0,20324.0,1.2076742872735196
3373.0,6420.0,1.7720485117552234
3373.0,37637.0,1.4268790080181173
3373.0,102.0,1.9555601454282876
3373.0,17071.0,0.41536255688959695
3373.0,9879.0,1.2827249569307981
3373.0,7513.0,1.0383103904593223
3373.0,4848.0,0.17394045024721175
3373.0,596.0,2.2296256769936824
3373.0,13789.0,0.9595364642253034
3373.0,1956.0,0.4126333444879626
3375.0,15270.0,1.2362052804456514
3375.0,30011.0,2.0535436589480494
3375.0,4480.0,2.020892292795006
3376.0,10502.0,2.3313048899491187
3376.0,7884.0,1.2254863185735207
3376.0,10351.0,0.9733147772602934
3376.0,7596.0,1.0561297401391865
3376.0,38110.0,1.0076733036105585
3376.0,23378.0,2.49792650134504
3376.0,32834.0,0.44489038430970956
3378.0,18740.0,1.876379234075302
3378.0,3151.0,1.7553296725624603
3378.0,7289.0,0.5134669066458472
3378.0,4465.0,0.746858604028245
3378.0,1101.0,1.7853816477093307
3378.0,3032.0,2.48034893405501
3379.0,11506.0,2.1629089735158793
3379.0,1443.0,1.217921206873683
3379.0,33044.0,2.029450953226402
3379.0,2897.0,1.4056225696486002
3379.0,28085.0,1.8517813183257859
3379.0,12188.0,2.2336670454098715
3379.0,20852.0,0.863190978246962
3379.0,1437.0,0.794333663764943
3379.0,22906.0,0.20071719323794485
3380.0,6441.0,2.4573708421136073
3380.0,4823.0,1.9511111982981266
3380.0,3565.0,2.0953803432823186
3380.0,24816.0,0.7066226718572584
3380.0,1068.0,0.8127269544198406
3380.0,27342.0,0.9524021028706329
3380.0,18565.0,2.318852591728005
3380.0,15159.0,2.01136589355894
3380.0,34447.0,2.3743900181917876
3380.0,1731.0,0.8726073303916844
3381.0,3442.0,2.314895210867279
3381.0,29608.0,0.8924080534085491
3382.0,26563.0,0.4483178970621103
3382.0,16258.0,1.3305508991952437
3382.0,4052.0,0.659310828885766
3382.0,28434.0,1.3218001532833454
3383.0,16659.0,1.8985247076148415
3383.0,32743.0,2.2327828571949047
3383.0,18327.0,1.5314982769097245
3384.0,19480.0,1.6080028313854964
3385.0,9821.0,2.2863209189551195
3385.0,9908.0,0.42789350226031897
3385.0,36052.0,0.22656030732537347
3385.0,258.0,2.082091564342477
3385.0,5637.0,1.9902067859553532
3386.0,15127.0,0.9992489199624158
3386.0,8971.0,1.2606956008730907
3386.0,28120.0,2.453737687590953
3386.0,35866.0,2.388482750654649
3387.0,3602.0,0.6764316626229938
3387.0,4008.0,0.7267165662604892
3387.0,28232.0,1.9572698959553652
3387.0,3305.0,1.325855063313286
3388.0,8650.0,1.645010230238598
3388.0,33015.0,1.2345813662440575
3388.0,37275.0,1.440782211262556
3388.0,19513.0,1.8778090276472463
3388.0,4126.0,0.6166475967295002
3388.0,35610.0,0.9292909645188391
3388.0,24162.0,2.2195935487344824
3388.0,37441.0,1.087702031571411
3389.0,1519.0,0.9270978639299393
3389.0,11668.0,2.25542986129784
3390.0,11019.0,1.73451703540202
3391.0,16599.0,1.2054699364128048
3391.0,1297.0,1.2143174289882837
3391.0,6918.0,2.224520232570485
3391.0,19230.0,1.4713623599724792
3391.0,37324.0,1.903770260106053
3391.0,29531.0,2.1269273148875967
3392.0,11850.0,0.9927843919129199
3392.0,5725.0,2.167779105828275
3392.0,36834.0,2.2668663247450795
3393.0,31152.0,0.658277006467228
3393.0,33765.0,1.4526603907659768
3393.0,13286.0,2.27147820610174
3394.0,5279.0,1.0458304955944346
3394.0,32125.0,0.4530432487291496
3394.0,34586.0,2.0229303689188898
3394.0,3122.0,1.1229779856114896
3395.0,34302.0,2.3686629403915376
3396.0,14818.0,1.9387533652566338
3396.0,6127.0,0.5493809648163344
3396.0,4701.0,2.131366487122561
3396.0,1421.0,1.7163888864594405
3396.0,33184.0,0.4411978590721973
3396.0,34533.0,0.9141771186335268
3396.0,13368.0,2.3025186183006845
3396.0,6911.0,1.4763861764292743
3396.0,12999.0,1.0526816184200278
3396.0,3032.0,1.339973708632807
3396.0,33201.0,1.7162141486723066
3397.0,3830.0,1.8149197268669095
3397.0,33804.0,1.2499591682126625
3397.0,38147.0,1.8629156972806133
3397.0,33860.0,1.5138064445393633
3397.0,15612.0,1.2301740691809933
3397.0,2833.0,1.7505702399501875
3397.0,12953.0,2.486381175165018
3397.0,6402.0,2.302817810698709
3398.0,635.0,2.157488243839441
3398.0,16490.0,2.4645289732515647
3398.0,9694.0,2.13091905205783
3398.0,35842.0,1.5204369798847288
3398.0,2635.0,2.086100223212444
3398.0,15498.0,2.1546114012810667
3398.0,31179.0,2.345569941924029
3399.0,10427.0,1.1665020895088944
