venue1,venue2,distance
5163,18340,1.6964888365489796
5163,25878,0.525878922581442
5163,3521,0.6620047839760027
5164,1951,2.4675225397914837
5164,4544,2.0305945934218905
5164,33837,2.1487201752270244
5165,21439,1.2016689574272197
5165,21777,0.9333010798862414
5165,15077,2.416325187509174
5165,15423,2.0579838270883446
5166,30073,1.4619632801366476
5166,3962,1.2931693636456307
5166,27107,1.873041271085201
5166,31112,2.2196394116325786
5166,35104,1.9567975633391608
5166,5517,0.3732946183905579
5166,5533,0.9367704828477552
5168,12519,2.3793999779560933
5169,37513,1.5923928689852582
5169,2551,0.5453983745934785
5169,30667,1.8337963314158032
5169,6403,1.5988250220933302
5169,9459,1.9064846790055343
5170,13987,2.290159582957316
5170,17618,2.1577821423923766
5170,10309,2.19938023553852
5171,5172,0.94621539112165
5171,2346,1.0602645991449526
5171,17618,2.4130654919069645
5171,31174,1.5285210195279124
5171,10309,1.1334612055847268
5171,5163,2.1590384170975043
5172,2346,1.6956263528006126
5172,17618,2.178396684880043
5172,5171,0.94621539112165
5172,31174,1.3898001667403206
5172,10309,1.0728974903108974
5172,5163,1.6807511130541273
5172,25878,2.2021504506968244
5172,3521,2.246757824294869
5173,6588,0.1367068290710449
5174,14973,1.960742268582688
5174,9732,1.288628738689552
5174,165,1.1393368166798328
5174,17007,1.0276444112229168
5177,5440,1.225474521376519
5177,32441,1.5480672197643894
5177,7108,0.8269807608319198
5177,23324,1.607486359807199
5178,31550,0.3108354248165324
5178,5126,2.0165870346077504
5178,7269,2.1131870066364917
5178,16503,1.1103969422609554
5180,22272,0.7751808272742159
5180,18942,0.7511492366712109
5180,38186,2.1139774008377703
5181,14233,2.413686144720729
5181,24222,2.321124866098139
5181,29936,1.3128246728969104
5181,13717,2.334313633149886
5181,9513,1.852680634436914
5181,5937,1.2271801759150325
5181,15680,1.791555304913307
5181,19854,1.2805106607640355
5183,21979,1.9119160442979528
5183,34676,1.8432633192863856
5183,719,1.980556894209578
5183,3267,1.5061566514501703
5184,4549,1.800359625694938
5184,16641,1.4763112804882597
5184,6291,1.7660873042269696
5185,35429,1.294332585729293
5186,37496,1.2656999129285278
5187,1619,1.2712656689096398
5187,1180,0.3398267053720899
5187,31917,0.3036055187299359
5187,5839,2.094372027099834
5188,917,1.948014396093706
5188,38000,1.4963217420226216
5188,6320,1.934438093755797
5188,271,0.5729273126043901
5188,21995,1.851165230386582
5188,12966,1.034680765215177
5188,32,0.550465770900149
5188,13378,1.8896593676243048
5188,19675,1.7567086206025382
5188,2142,1.4855694476955934
5188,33192,1.6050360329872104
5189,32049,2.450937669996738
5189,29592,0.4907566713353407
5190,30345,0.5337611907777028
5190,23799,1.7439032411020854
5191,29689,2.3354632457767424
5191,5221,0.652647602499983
5192,3124,2.2554149857712456
5192,9167,1.109558644624732
5192,12045,0.4674768733867473
5192,29831,1.2725116791046192
5192,13036,1.6023269481293465
5192,19809,2.207279008095556
5192,2088,2.091373125173209
5192,3726,1.5192397262333317
5194,5250,2.338514858303404
5194,8555,2.153392457972465
5194,17203,2.086024401507704
5195,7383,0.7015032466447545
5195,109,2.0673595665027755
5195,809,1.5211571507436397
5195,790,2.2684525478431734
5196,7629,2.018134719359689
5196,9686,2.4368097246398834
5196,20189,1.9302281184522896
5196,11868,0.9446236369213484
5196,11557,2.383896935990992
5196,28253,1.7381844677138765
5196,29337,2.2304706521748265
5196,29496,2.339767135332708
5197,16436,1.1988185229973432
5198,29169,1.598330656037266
5198,11697,1.5128130863596023
5198,19660,2.239585632207293
5198,7323,1.6246606645185109
5199,4800,2.129612190908813
5199,11551,0.6548507900653335
5199,415,0.662026520704067
5199,22553,0.9283532987873396
5199,8265,1.3804798587911675
5200,3635,2.0511004989678394
5200,18984,0.7079269135588291
5200,15947,1.5166342788319278
5201,2022,1.918940775593736
5201,3564,1.3173447616267775
5201,9655,1.3017665956740028
5201,4,2.0143762787168344
5201,8414,1.1311836727788378
5201,5528,2.231491153364502
5201,4565,1.5937992859925174
5201,12,1.061287220636466
5201,12033,1.7084963952920351
5201,17813,0.8752851353620065
5201,1842,1.4461318272026096
5201,16,0.8678533815371723
5201,27433,1.8520800222782847
5202,17970,0.8275282290201862
5202,10359,0.3648837211826566
5202,26469,1.0443213629387962
5203,13213,1.7690492163768594
5205,33742,1.6829141008295427
5206,18084,0.8516388806003359
5206,11689,2.061562119926748
5206,12841,0.8572854576730888
5206,36047,0.988563237902646
5206,4149,1.565008127620796
5207,6907,2.354385379696853
5207,14117,2.288926831045564
5207,34401,2.252380925081163
5207,29680,0.789055578000729
5207,24777,1.6203769842093056
5207,469,1.0834176003379
5207,35786,1.9863295447520328
5207,25385,1.155075672718873
5207,34642,2.186352862363309
5207,7695,1.6245643329209736
5207,34659,1.489081410397434
5207,32048,1.9146090252767256
5208,20264,2.472091164973046
5208,5272,0.970981620381797
5208,25749,0.4837536246564145
5208,1762,0.5965328495771145
5208,22753,0.4256558552074402
5209,4918,0.2567393242117799
5209,33245,1.5416615428926828
5209,2510,0.4289767120848017
5209,9683,0.0343041339323296
5210,17327,1.6385667453105046
5210,19178,1.5576680306059536
5210,33459,2.4048597178014086
5210,20491,2.229843865360083
5211,913,1.745131448555645
5211,1778,2.44230667176268
5211,15019,1.6794205829163076
5211,13272,0.392841572416145
5211,1084,1.0484098671363404
5211,6460,1.4055630220657287
5212,22717,1.2053245585681596
5212,24212,1.5356705389661274
5212,36202,2.0673161153102244
5212,7148,1.196443190350632
5212,10002,1.0624901033520473
5212,27578,2.4525444740703843
5214,8418,1.801900683643743
5214,8829,1.2938931367295154
5214,4548,2.226745437609149
5214,12630,1.2824045039831158
5214,13812,2.1080523490034992
5214,7306,1.2946222720239209
5214,17979,0.984400379170407
5215,7264,1.7888000821310024
5215,35766,2.026777186063069
5215,7929,2.459881783061556
5215,468,1.6883688984144511
5215,13860,0.2499665393624323
5216,27952,1.846366513611712
5216,25124,1.3716027197373044
5216,4671,2.014912741329151
5216,2747,1.1647904209680529
5216,1828,2.4721670584790103
5216,7079,0.8896350325392542
5217,19232,1.6911326356922918
5217,421,1.0771327551565548
5217,18335,1.262380160106583
5217,2361,1.6801621542294494
5217,27422,1.21548288333603
5217,32152,0.3806122869797216
5217,36869,0.4094835402086098
5217,9503,0.260583279764527
5217,4870,0.8334605126506686
5217,4481,1.1305793384267344
5217,37061,2.426392570199963
5217,29802,2.3532552938641382
5217,18400,1.5887630719176176
5218,2752,0.255798213501577
5218,34964,2.236842261639331
5218,25266,0.2487344472379737
5220,2224,0.4622140484654826
5220,28450,0.8316329341289848
5220,2878,0.8610283345763998
5220,10236,1.9150758446438896
5221,29689,2.05332234057248
5221,5191,0.652647602499983
5221,3767,2.194803317785842
5222,13753,1.922644615940268
5222,7812,1.4346274756997348
5222,21165,1.7852923388631785
5222,32052,1.3795877170239617
5222,5986,0.8340565392807241
5222,9370,2.349376415141703
5222,30526,2.2252220158988063
5222,4977,1.8731322708109484
5222,25269,2.063774851348836
5223,4148,1.879684615547586
5223,33729,2.019495391732654
5223,4468,1.650353824490389
5223,4671,1.1370794362580183
5223,2747,2.330245204334154
5223,2944,0.3603026689119644
5223,28116,1.1789985598830344
5223,23929,1.0686582540345246
5224,24290,1.2610145230952647
5224,1884,1.6067436549875196
5224,17157,1.87357498881084
5224,26296,1.332073137416164
5224,3837,1.6989950687438966
5224,5573,2.189621516277735
5224,37576,2.3071811214244
5225,3107,0.9009593365433626
5225,23039,1.7050036319445183
5225,22284,2.276127379584514
5226,8630,0.2173074133780031
5226,9519,0.7438694177741887
5226,6825,1.1106405562970476
5226,35213,1.7359630563741892
5226,10540,1.0528570668136084
5226,27702,0.8234899671172672
5226,27452,1.8029026918067557
5226,5456,1.999336084093588
5227,31602,0.3549119467248521
5227,5823,2.204955125231828
5227,4234,1.546713454187732
5228,6350,1.3521397372260582
5228,11587,0.9584795727477864
5228,22854,0.5771307521728478
5228,6204,1.7970792788648933
5228,28441,2.480256733288035
5229,12379,1.166519487361377
5229,734,1.1539293734331273
5229,1215,1.2302366459482976
5229,14560,2.4993578729297146
5231,21140,0.6340595941854106
5231,15020,1.6793091434463268
5231,7485,1.6851568265810597
5231,17764,1.0132287856864928
5231,18791,0.8476210067539238
5231,18329,1.681708432716891
5231,731,1.5291854564305414
5232,7209,1.143355137024692
5232,8923,2.368960872162045
5233,5812,0.4964510657240248
5236,4772,1.6651851349965388
5236,7077,1.1517841351486546
5236,785,2.164266526955412
5236,23694,2.1443178425129767
5236,6614,2.061950041501549
5236,8474,0.9637275093418672
5236,37981,2.3309385942722924
5236,26310,1.804828748891881
5236,14738,1.6267749194915813
5236,24297,2.342363301879762
5236,0,1.168277400001093
5236,27437,2.072292806127042
5236,33737,1.776389185428211
5237,35282,2.265786473095261
5237,16229,1.998157476011888
5237,22312,2.106587300636938
5237,33628,2.070226684715952
5237,5467,0.9587573582991848
5237,12071,2.228344393194062
5237,16666,0.8277199953350464
5238,17387,2.264427296955548
5238,6328,2.4000564731027363
5238,471,1.6803342400441603
5238,12175,1.7337668761019218
5238,7605,2.058598929885937
5238,31886,1.2883805649746822
5238,8132,0.9448067080517936
5238,19028,1.116857008824972
5238,26308,2.0684198612217672
5238,6708,0.2652104073420105
5238,4703,0.6891448487318597
5238,33628,1.815699477243505
5238,9363,1.3861066766658303
5239,29059,2.492309952478469
5240,37772,2.168891067211931
5240,10365,2.385601242718713
5241,22270,0.842374978064046
5242,964,2.135981523933598
5242,28925,1.2168531174883883
5242,4881,2.2150277774039977
5242,14627,0.3706699564816575
5242,4831,1.7282192165300203
5242,13589,1.1786494686199112
5242,37094,0.6385471966066733
5242,22959,1.1002988417170076
5242,9970,1.2993580279955643
5242,26119,2.3342139503489614
5243,669,1.49797827347136
5243,852,1.290673160270024
5243,25558,0.7152568986006309
5243,38310,2.3100885467515853
5243,38294,1.7879237842965698
5243,18565,1.9818518837065624
5243,15159,2.2782207545246558
5244,21554,1.9740420557052665
5244,13402,1.1118766427380786
5244,6893,0.8473657610659451
5244,2720,0.9255192077346176
5244,38121,1.15560030124366
5244,2382,2.1660197747512298
5246,3300,2.006956012252368
5246,16604,2.496342841557025
5246,1686,1.409123943101506
5246,5488,2.265497522978386
5246,5062,2.0080882636786765
5247,4865,2.3819447115147803
5247,8916,2.0808996832045863
5247,3786,2.3810852706944474
5247,6916,0.8496707095735586
5247,3675,0.8344027053584107
5247,9227,1.2808320125851331
5247,13101,1.7338640383995885
5247,775,1.6200389461190785
5247,780,1.1107118363749502
5248,38247,2.2053872199946607
5249,2235,0.8937829663631112
5250,14277,0.9972140166528648
5250,5194,2.338514858303404
5250,12659,1.5845420813980249
5251,259,2.167612614228457
5251,2144,1.840415438034609
5252,11412,1.2498283505103711
5252,1595,2.4418369913852827
5252,3198,1.6677981277400409
5252,6135,1.455160708813198
5252,7847,1.0466989398323805
5252,4459,1.4459552752745266
5252,2827,2.341571071503907
5252,3455,2.3323310118984457
5252,36094,0.6595068980323238
5253,12029,1.936249516765008
5253,36337,1.9957706113669416
5253,34667,1.6063486287033724
5253,29319,1.790317007510843
5253,12193,1.4164213714804756
5254,33958,0.5810034221709516
5254,5583,2.1753031027829834
5256,34558,0.3815128683804617
5256,37232,0.5605586019111085
5259,9063,1.4399081581801367
5262,14778,0.9569804448131491
5262,7965,0.1676793683412861
5262,11548,0.7006669973226284
5263,7131,2.181193420689809
5263,25184,2.3991644155442886
5263,2337,1.5358419488626067
5264,4363,2.290442127705077
5266,26246,1.2208666137031938
5266,26096,1.7599144339951365
5266,15773,2.29097433982482
5266,9206,1.9247825825295943
5266,36101,1.4797456077514837
5266,6914,1.282908744542911
5266,16317,2.2023232297972566
5266,11576,2.1017518887728497
5267,35626,1.3976415965310462
5267,12738,1.9779949993161856
5267,7840,0.2613984300569597
5267,30872,1.773507366535259
5268,2544,2.008577376446494
5268,7019,1.0740251268591838
5268,17859,1.471153039779084
5268,9059,2.2272101631548886
5270,10845,2.3297797512322465
5271,1245,1.97181281960469
5271,5929,0.6638210968883416
5271,22658,0.1640629859082801
5271,15774,0.7886131549483016
5271,34552,1.1746912755220325
5272,5208,0.970981620381797
5272,25749,0.9404280690670064
5272,1762,1.2898164021587415
5272,22753,1.3926137465150037
5272,6630,2.0958515700842177
5273,1984,2.3197887610834917
5273,784,2.1956132045771635
5273,978,0.8875281784824622
5273,4368,1.6674762581090194
5273,30527,2.053812117372809
5274,4405,1.6518344625400392
5274,6943,0.9827985302810488
5274,4614,2.168015435881858
5274,16584,2.287966220120526
5276,2767,2.0053245028274844
5276,17442,2.073220381931676
5276,36490,2.05134710787757
5276,16967,2.444384350218136
5276,1621,0.9016855903826648
5276,32277,1.954378049090347
5276,8636,1.6779144194237292
5276,35675,2.259425870254284
5276,2690,1.3042975848177536
5276,1702,1.3276743901584245
5277,32186,1.3666803094780264
5278,7356,1.971587566534964
5278,1607,0.7066065095690528
5278,8503,2.4371125804682645
5278,34805,0.6524277406117588
5278,16319,2.4053375926027742
5279,33314,2.1253149726406404
5279,1145,1.9834603169123943
5279,22515,2.1369710478334736
5279,32125,0.7054157801643048
5279,34586,1.736492479779412
5279,3122,2.072264731053939
5279,3394,1.0458304955944346
5280,7349,2.491386862003352
5280,36574,1.417740057991659
5280,979,0.7653083481865613
5280,27601,0.9839319419279366
5280,28045,1.1547047370429273
5280,31398,1.6202126369560492
5281,32564,1.6010996085651057
5282,5844,2.384239741982317
5282,1484,2.4181118625001217
5282,33056,2.1732497388871885
5284,26915,1.9988855503871517
5285,5914,1.903770625046341
5286,30778,1.937180437568698
5286,38013,0.1517848815253948
5286,10168,1.291261634840251
5287,831,0.2635870161633815
5287,820,1.671448335903503
5287,4570,2.0354805280190824
5287,37523,1.327893746146094
5287,25303,2.2628292738377347
5287,20738,1.2118333215245316
5287,5,0.9215590920237416
5287,27528,1.15126776585945
5287,30865,0.4280044435057743
5287,1016,1.4261872691357462
5288,18478,2.0684969841702845
5288,15288,1.7349427102631376
5288,23011,2.4038400820905657
5288,3185,1.8528570442134191
5288,25779,2.4286344823072032
5289,17864,1.954246647466106
5289,25687,1.8608831722284165
5289,17806,2.021899969335902
5289,34023,1.8344724690646124
5289,27279,1.6103269037771908
5289,34557,2.333398467684855
5289,29387,2.017766561369108
5289,21736,2.1141883660767986
5289,7184,1.1199154237377396
5289,17313,0.4714787638309015
5289,7028,2.1457065309452803
5289,7176,2.2727372651045274
5289,7177,1.652747091332627
5290,16218,2.358334894613292
5291,21557,2.467979359363119
5291,16322,0.2702654406763375
5291,12028,0.3355219269002624
5291,1561,0.7618831728058784
5291,21688,0.8868183351882577
5291,6903,1.4280271185666509
5291,7191,1.937916611772998
5291,3750,2.3834500071451026
5292,662,1.801449499590438
5292,2730,1.412516273887341
5292,8778,2.1369606409172515
5294,18205,1.576712443274227
5294,6247,1.0878949160686164
5294,394,0.2124903123087975
5294,36537,2.0077500133293857
5294,3096,1.839107818950129
5294,915,2.206902460596902
5294,26630,0.6689623200512549
5294,25971,1.3622581844441768
5294,14380,1.1716520937845614
5294,1650,2.269429105778394
5294,2503,0.6095956512559699
5294,32274,2.1869758180551413
5295,9120,0.5029203179827084
5295,1782,2.420440261174297
5295,20289,2.382239931671504
5295,2407,0.169511479158591
5295,7328,1.75478783437882
5295,1705,0.8385866877566881
5295,23069,1.697616245126545
5295,4083,1.931563864720281
5295,8896,2.10685379675932
5295,11959,1.9584137401795263
5295,24117,2.3138851234403206
5295,11629,2.0862335997600128
5295,5778,0.7539590154731185
5296,25570,1.6264566625057817
5297,12418,1.97343531342488
5297,24173,1.6857476018197777
5297,9613,1.6156811138646747
5298,5678,0.8441177348466706
5299,29921,1.6274747356970478
5299,13319,1.7369482075350606
5299,13158,0.7369161788347238
5299,27231,1.5383478002803732
5299,22011,1.6399456900942389
5300,19297,2.1784162338597968
5300,27963,1.5709041426650587
5300,10839,1.590672433307866
5300,9715,0.8362792720605564
5301,18229,2.351740383482389
5301,10622,2.383885562014351
5303,10458,0.5772885370559416
5303,9228,1.2147297920392537
5303,27630,1.267770382509929
5303,8831,1.3076836502951512
5303,8336,0.752668333009861
5303,15140,2.087459271112316
5303,19002,1.9265772974579567
5303,12978,1.9890759365712407
5304,20424,1.7249229918604845
5304,4736,1.0028054546657716
5304,4716,2.0033601377258194
5304,26524,2.382180779866766
5304,7834,1.903898178653358
5304,23657,2.431544092152687
5305,25318,2.212497968822537
5305,2218,2.0609077183354443
5306,16232,1.788229661231885
5306,17048,1.2236206482555405
5307,14645,1.5745970762855217
5307,29185,1.940975775332883
5308,5095,2.317425486604076
5308,29192,2.082252980117363
5308,18002,2.0273288542566648
5308,6837,0.7991740833438614
5309,3090,2.1882149353701346
5309,2448,2.4043382918398706
5309,4112,2.4801887031845107
5309,4747,2.0123049306898584
5309,1054,1.8937973140017432
5309,137,0.5659974199987
5309,4267,1.7960333502519537
5309,675,0.8515284195557581
5309,221,1.440927279316632
5309,12300,1.1788726042654996
5309,6612,1.3924315653027894
5309,7646,0.6819837160354912
5309,8274,0.862115186180717
5309,4491,0.5212392185252188
5309,4821,1.651795833199532
5309,2774,1.9709851380118035
5309,35460,1.3983465449573904
5310,23899,1.6348883954290956
5310,7036,0.2904956349116386
5310,28796,0.4750086654890691
5310,5797,1.161475473405432
5310,6874,1.9211519153516237
5310,8189,0.6557056473885403
5310,6551,0.8678988874264354
5310,3191,1.0782085312469418
5310,28823,2.4712307168057235
5310,18341,1.737568325652774
5310,35798,1.5619684479350826
5310,35880,1.7111617973163182
5311,20358,1.2602540746051476
5311,24958,0.2316563608851169
5312,33968,2.1720625548650663
5312,37373,1.6734033850067822
5312,5946,1.729767782966157
5312,24669,1.6030829473496078
5312,3701,1.4998394893883475
5312,1522,1.6518591393844977
5312,264,1.7619126917438372
5312,11227,0.7400804934798632
5312,7322,0.8862292050510348
5312,6573,0.4969291185837078
5312,37377,1.0374842362404877
5312,29711,1.0361839526281258
5313,15174,1.3520403942212094
5313,19576,1.5928054041155717
5313,8169,0.6074837931674438
5314,35152,0.655191608042628
5314,14977,1.5537337318265965
5314,3671,1.1274224522436038
5314,4652,0.376793540826372
5314,6368,1.588116309451786
5316,32234,1.858484606873901
5316,9132,1.3739677055963522
5316,6498,1.5471396141350091
5318,36774,1.728050288608839
5318,2622,1.5817154302576255
5318,1113,0.5612661052885747
5318,32995,1.7122925504425923
5318,336,1.1148100020440597
5318,1812,0.3338549897793587
5318,35354,1.2663750318083735
5318,1697,1.982125884765306
5318,2540,1.4071829538229568
5318,12325,2.44028863354027
5319,4152,0.855567339218569
5319,16052,1.2658416584938703
5319,19257,1.1985840054146055
5320,25370,2.327518523806515
5320,33091,0.3965194850380441
5320,1119,2.224567331450924
5321,23895,2.139441844255815
5321,2182,1.656091704531619
5321,6809,1.0318003728346818
5321,5701,2.4937266515882994
5321,9801,1.3869264068056966
5321,1161,1.271712593114462
5321,31667,1.2077020039304165
5321,24596,2.2825407425780466
5321,19471,1.3969967267011956
5321,2416,0.6397434723112738
5322,4635,2.3236716911622657
5324,9582,1.1985655306992835
5324,7479,0.5062496802695658
5324,10045,1.425817982763361
5324,5580,1.5440046723019731
5324,21753,1.7384246665915135
5325,6946,1.682617167867249
5325,15384,1.6087677601393835
5325,2968,1.3244579447313367
5325,22763,0.6937953167264475
5325,10276,1.9172619631976304
5325,15491,1.6589035743501528
5326,14389,1.3086034304832532
5326,6622,1.6387945601209848
5326,12905,2.282701035929118
5327,2475,1.9353231605061172
5327,34863,0.7688115852266084
5327,36698,1.9327902107461337
5327,26967,1.3799058436000593
5328,1162,2.088034995885446
5328,11857,1.5791767940898789
5328,15000,2.4284270237862797
5328,25107,0.2894760855106262
5328,22728,2.485386010903004
5329,21832,1.5726204941103488
5329,3403,2.057685807993545
5329,584,1.631729217743185
5329,673,1.8886386112767828
5329,15048,2.2780278086194947
5329,31044,0.9970105508893372
5329,14857,1.938966906620278
5329,510,2.152903491825442
5330,37492,1.8569674627649075
5330,22972,1.114113414602809
5330,14398,0.7407381313405211
5330,35748,1.5936064690430145
5332,35170,1.7119709142738375
5332,31038,1.5303474644683457
5332,19222,2.316674758654992
5332,8447,1.4625089499815342
5332,23338,1.157099732565975
5332,20793,0.0795737592124808
5332,16596,0.632169296913675
5333,7796,1.5971695074122365
5333,12134,1.590426101982328
5333,29351,1.7405725600525626
5333,13118,0.535540546313532
5333,3207,0.2674846394076653
5333,5148,1.7379423471552102
5333,33107,0.6946932899809037
5333,8701,1.511645153646936
5333,29523,0.3334790574014581
5333,10220,1.8380656052946944
5333,7288,1.6653789145244933
5333,10688,2.405646731347618
5333,4899,1.677890560886535
5333,6516,1.919350134312308
5333,23497,0.6816467028649152
5333,23161,2.234063608654472
5333,18047,1.79664900712051
5334,25955,0.3261687660785239
5334,11090,1.8697272806264564
5334,6749,0.993035797123562
5334,397,2.3365340749675085
5334,3152,2.1246510840500648
5334,9899,1.9255826895286896
5334,33937,1.958299221707397
5334,3751,2.2690726995794264
5335,26105,1.3770751871001257
5335,9076,1.2085477318228537
5335,3990,0.6025087724682161
5335,34910,1.208547719302163
5335,3023,2.4565705201800725
5335,3424,0.3774867908372216
5335,2106,2.1703716327898923
5335,11798,1.945259970425129
5335,26063,1.8419778915210467
5335,1962,2.3452648238637623
5335,908,1.5053447589322508
5335,26905,1.885634468874816
5335,16560,1.945640405370434
5335,7768,2.1916155099058323
5335,9538,2.2544759224874653
5335,33620,0.1341281149257474
5335,2202,1.491153149264938
5336,5819,0.4853654696169246
5336,23314,1.8657233857281827
5336,33759,2.1249824191481195
5336,7291,1.2670878374716832
5336,7366,0.9591723172684667
5337,27894,2.1658171770465
5337,16066,0.7238204732408754
5337,35080,1.0143544458811662
5337,30946,2.3213513263057486
5337,11489,1.2104608119073474
5338,3247,0.4053136554505998
5339,25656,2.2665788024451583
5339,14750,2.207320512921349
5339,6436,2.173541563847071
5340,26691,1.1005218644492305
5340,7538,1.1121131794303474
5340,7788,1.7879308851158433
5340,26559,2.1779897571793385
5340,2625,1.159395597393224
5340,32676,1.5393864113652782
5340,35309,1.198537018976612
5340,3744,1.1973536481401856
5340,35656,2.3129696194882485
5340,27475,1.0069601096672218
5340,22590,1.2073523443358924
5340,6508,2.104020133147509
5340,11363,0.8980145991457454
5340,1942,1.3483075800405029
5340,14559,0.8685648251391113
5341,4912,2.3978773050294717
5341,1543,1.8032492044395767
5342,12358,1.439989941032629
5343,834,1.4030593667964135
5343,7260,1.6981461732331535
5343,5470,0.8255250674326824
5344,1658,0.3918054417322607
5344,23904,1.8995468539088332
5346,2332,1.950182429365955
5346,9011,1.070919181477864
5346,4300,1.4636059058428348
5346,3591,2.36231239803752
5346,1213,0.3313382524811746
5346,1141,1.1483454506251876
5347,32635,1.3189109664356735
5347,1496,0.5950397292635924
5347,17530,1.295314092863996
5347,20322,0.7971763350248139
5347,21741,0.5674935486675757
5347,15148,0.7454240880710266
5347,18480,1.0512310797914328
5347,34828,1.704657313613858
5347,17943,1.071563952687397
5347,15443,2.129515879722576
5347,7877,2.302642620076203
5348,863,0.4592070603138519
5348,34062,2.003383297584984
5348,24853,1.9416211427700547
5348,4783,1.1308911870976237
5348,35659,1.6492575482020468
5348,34615,0.8668633849559179
5349,37902,2.3131499098529806
5349,38295,1.8586294086789612
5349,19645,2.1029940470500708
5349,20042,1.5681238715444106
5349,8858,0.9924284747486104
5350,34388,0.9159981562708523
5350,35081,0.6745568137219938
5351,9539,1.8232680412129003
5352,12283,0.8044130549603794
5352,32990,1.5143743523890931
5352,13009,1.4039682195677576
5352,31145,2.2071878032034946
5353,12432,2.4076219014112423
5353,24934,2.09432530144228
5353,2726,0.6510850481318199
5353,10895,1.1468110377997505
5353,17365,2.280308505779097
5353,37141,1.1265291881756585
5353,13188,1.2356340060588953
5355,13525,1.993055884358422
5355,19084,2.3006953410048325
5355,18374,2.178523834284268
5355,23467,1.03944441493654
5355,24895,2.0838564337923646
5355,7987,1.2835511606846168
5355,7515,0.5908851457198929
5355,24943,1.6976332793562885
5356,34606,0.7533999761887534
5356,4835,2.063920159484066
5356,4857,1.314427300377848
5356,31597,0.8761936073245453
5356,24752,2.4725861022291635
5356,4537,0.5199579616729646
5356,2129,1.5763578825733802
5357,23710,2.420162122466543
5357,6939,1.6919727676527452
5357,29104,0.7246716062832292
5358,881,0.5720666881275814
5358,4109,1.2217051993678878
5358,24835,2.0107460646358075
5358,5750,2.3998764750417907
5358,3065,1.79064752955527
5359,19702,1.8472394890608608
5359,30959,1.2769901334725458
5359,3213,1.0747092177539046
5359,15976,0.4759377218842923
5359,28859,1.9931547968021888
5359,7449,0.8577884663293951
5359,26318,0.368833859018558
5359,11957,1.89654313331974
5359,19224,1.3905569385349883
5360,28443,2.165854934818851
5360,1592,2.310292910620056
5361,2150,1.5464738453751246
5361,1100,2.205982554876375
5361,127,0.3311935744594118
5361,35729,2.3969886025269203
5361,298,1.09994720540837
5361,108,2.258340473902261
5362,37281,2.3416988282395708
5362,5150,2.488911883859144
5362,13328,0.7408285476334794
5362,6331,2.359506577475297
5362,34513,0.4102855701975575
5362,14405,1.495607211081764
5362,22602,1.1116726681530928
5362,6230,1.0216827182217358
5362,26461,1.231632273398079
5362,30878,2.012576494874776
5363,8633,1.6878072330571203
5363,8798,1.69329370621343
5363,23178,2.3451900675541086
5363,22334,1.425645874693625
5363,27216,2.374176082407646
5363,17710,1.5727474792521627
5363,16424,2.3434506911202355
5363,36754,2.374176082407646
5363,21961,2.3434506911202355
5363,26930,2.3434506911202355
5363,24783,2.167695187329557
5363,6800,1.4943891615733198
5363,11430,1.8341550150936845
5363,2127,1.0127012884271758
5363,36832,2.3434506911202355
5365,30661,1.7582798297456488
5365,23102,1.8251772937604804
5365,620,2.1895424628764646
5365,3910,0.7854034493892844
5365,32208,1.729731034523004
5365,16826,0.8608756061306737
5365,5012,0.5162979023141381
5365,22940,0.561323581997751
5366,2428,0.6230411928927362
5366,10433,1.769924343982946
5367,27019,2.358872383180977
5367,35366,2.09615956492364
5367,8870,1.9406082934262407
5367,450,2.435304898948345
5368,33255,1.7383017511601828
5368,32548,1.386892606855616
5368,1967,1.4078304983068726
5369,30246,1.9801823363484756
5369,4660,2.481152531238312
5369,8922,0.9205405333493012
5369,499,1.245479635968989
5369,22678,1.568922620423817
5369,33909,0.1977330563317801
5369,15743,1.1135287820096382
5369,2629,1.4776713580006342
5370,38057,2.2512450721973147
5370,6071,0.6701674250698803
5370,9581,2.415141895372345
5370,13983,1.5003966083202935
5370,6039,1.0234798443334627
5370,10453,0.9126264189598908
5370,16679,1.090319172577573
5370,26927,1.5046576534972933
5370,9460,0.697246902687558
5371,36151,0.3318808351358945
5372,31976,2.003086552719023
5372,8168,1.716264363497685
5372,24972,1.6269115058434558
5372,29556,2.013074381277088
5372,31951,1.3620610141841205
5372,11284,0.8917438861158288
5372,24118,1.831611597410664
5372,1313,1.360991419600065
5372,7211,1.2189385919573366
5372,13697,2.445752510872747
5372,19456,0.9751649947122132
5373,11824,2.1774755365765768
5373,31811,0.8103880014805548
5373,32078,1.578131673292227
5373,27767,2.0780042123423117
5374,20427,2.402550271462291
5375,37199,2.09344533535126
5375,27563,1.5508410082580926
5375,37161,1.0573996963737144
5375,8023,2.452508098664193
5375,7712,0.7932050007082602
5375,29367,0.709193258502093
5375,195,2.316731359679033
5376,17538,1.8418629713953876
5376,10718,1.4476931207690436
5376,23902,1.3967064352895209
5379,33698,0.4906779687255077
5379,25625,0.6658142438898852
5379,10039,0.6882610993667779
5380,31450,2.022572368626217
5380,22099,1.852387405253197
5380,22865,1.6207215472880852
5380,14899,0.629026824121242
5380,1378,1.2156022199011771
5380,3629,1.944457417231701
5380,37534,1.6666336242749349
5380,11219,0.7641737488891476
5380,4452,1.5856149856140875
5381,6269,1.7445334817964282
